make of transport	2008	2009	2010	2011	2012	2013	2014	2015	2016	
Alutrailer	0	0	0	0	0	0	0	0	0
Alvis	0	0	2	3	3	5	5	8	8
Am General	0	0	0	0	0	0	0	1	1
Am Trailer	0	0	0	0	0	0	0	0	0
Amatør Bil	0	0	0	0	0	0	0	0	0
Amatør MC	0	0	0	0	0	0	0	0	0
Amc	53	51	54	58	62	65	72	71	72
Ameco	0	0	0	0	0	0	0	0	0
American Ironhorse	0	0	0	0	0	0	0	0	0
American Motors	99	105	109	102	105	106	110	109	106
Ameridac	0	0	0	0	0	0	0	0	0
Ams	0	0	0	0	0	0	0	0	0
AMT Trailer	0	0	0	0	0	0	0	0	0
Anssems	0	0	0	0	0	0	0	0	0
Antonio Carraro	0	0	0	0	0	0	0	0	0
Aplan	0	0	0	0	0	0	0	0	0
Apollo	0	0	0	0	0	0	0	0	0
Applestone	0	0	0	0	0	0	0	0	0
Aprilia	0	0	0	0	0	0	0	0	0
Arco	0	0	0	0	0	0	0	0	0
Arctic Cat	0	0	0	0	0	0	0	0	0
Argo	0	0	0	0	0	0	0	0	0
Ariel	1	1	1	1	1	2	1	0	1
Arka R. Simensen A/S	0	0	0	0	0	0	0	0	0
Aro	0	0	0	0	0	0	0	0	0
Arrow	1	1	1	1	1	1	1	1	1
Asquith	0	0	0	0	0	0	0	0	0
Aston Martin	106	110	121	131	138	152	145	158	161
Aston Martin	0	0	0	0	0	0	0	0	0
Aston Martin Lagonda	0	0	2	2	2	4	4	4	4
Astral	0	0	0	0	0	0	0	0	0
Atala	0	0	0	0	0	0	0	0	0
Atec	0	0	0	0	0	0	0	0	0
Atka R. Simensen A/S	0	0	0	0	0	0	0	0	0
Atlas	0	0	0	0	0	0	0	0	0
Atle Havig	0	0	0	0	0	0	0	0	0
Audi	123815	129140	134949	140333	146779	151629	154312	154905	155550
Aurora	0	0	0	0	0	0	0	0	1
Ausa	0	0	0	0	0	0	0	0	0
Austin	717	718	720	724	733	734	746	753	752
Auto Union	51	53	51	50	51	49	48	50	49
Autobianchi	20	22	20	21	19	23	24	26	27
Autokaross i Floby AB	0	0	0	0	0	0	0	0	0
Automobilfabrikken	0	0	0	0	0	0	0	0	0
Automobili Lamborg	0	0	0	0	0	0	0	0	1
Autostar	0	4	7	8	8	9	11	11	12
Auto-Tech	0	0	0	0	0	0	0	0	0
Autozaz	0	0	0	0	0	0	0	0	0
Aveling Barford	0	0	0	0	0	0	0	0	0
Avondale	0	0	0	0	0	0	0	0	0
Awo	0	0	0	0	0	0	0	0	0
Azure Dynamics	0	0	0	0	0	0	0	0	0
B. Gjellum	0	0	0	0	0	0	0	0	0
B.S.G. Combi	0	0	0	0	0	0	0	0	0
Bagela	0	0	0	0	0	0	0	0	0
Bailey	0	0	0	0	0	0	0	0	0
Bajaj	0	0	0	0	0	0	0	0	0
Bakus	0	0	0	0	0	0	0	0	0
Bala Agri	0	0	0	0	0	0	0	0	0
Banhe	0	0	0	0	0	0	0	0	0
Bantam	0	0	0	0	0	0	0	0	0
Bantam	0	0	0	0	0	0	0	0	0
Baotian	0	0	0	0	0	0	0	0	0
Baoya	0	0	0	0	0	0	0	0	0
Barbot	0	0	0	0	0	0	0	0	0
Barista	0	0	0	0	0	0	0	0	0
Barkas	0	0	0	0	0	0	0	0	0
Barossa	0	0	0	0	0	0	0	0	0
Barthau	0	0	0	0	0	0	0	0	0
Barton Hover	1	1	1	1	1	1	1	1	0
Bashan	0	0	0	0	0	0	0	0	0
Basic	0	0	0	0	0	0	0	0	0
Basoglu	0	0	0	0	0	0	0	0	0
Bateson	0	0	0	0	0	0	0	0	0
Bateson Trailers	0	0	0	0	0	0	0	0	0
Bautz	0	0	0	0	0	0	0	0	0
Bavariacamp	0	0	0	0	0	0	0	2	2
Beck	0	0	0	0	0	0	0	1	1
Bedford	4	7	7	7	7	7	6	7	5
Belarus	0	0	0	0	0	0	0	0	0
Belgarda	0	0	0	0	0	0	0	0	0
Belgarda	0	0	0	0	0	0	0	0	0
Bell	0	0	0	0	0	0	0	0	0
Bella	0	0	0	0	0	0	0	0	0
Bellier	0	0	0	0	0	0	0	0	0
Bemas	0	0	0	0	0	0	0	0	0
Benalu	0	0	0	0	0	0	0	0	0
Benda	0	0	0	0	0	0	0	0	0
Benelli	0	0	0	0	0	0	0	0	0
Benimar	0	0	0	0	0	0	0	0	40
Bentley	133	135	138	139	146	151	166	174	186
Benzhou	0	0	0	0	0	0	0	0	0
Berger	0	0	0	0	0	0	0	0	0
Berget	0	0	0	0	0	0	0	0	0
Bergly	0	0	0	0	0	0	0	0	0
Bergmann	0	0	0	0	0	0	0	0	0
Berix	0	0	0	0	0	0	0	0	0
Beta	0	0	0	0	0	0	0	0	0
Beyerland	0	0	0	0	0	0	0	0	0
Beyond	0	0	0	0	0	0	0	0	0
Bh	0	0	0	0	0	0	0	0	0
Big Bear Chopper	0	0	0	0	0	0	0	0	0
Big Dog	0	0	0	0	0	0	0	0	0
Bigab	0	0	0	0	0	0	0	0	0
Bil Og Hengerservice	0	0	0	0	0	0	0	0	0
Bilcon	0	0	0	0	0	0	0	0	0
Bimota	0	0	0	0	0	0	0	0	0
Binqi	0	0	0	0	0	0	0	0	0
Binz	0	0	0	0	1	3	3	3	3
Birkeland	0	0	0	0	0	0	0	0	0
Biti	0	0	0	0	0	0	0	0	0
Bjone	0	0	0	0	0	0	0	0	0
Bjølseth	0	0	0	0	0	0	0	0	0
Bk-Hengeren	0	0	0	0	0	0	0	0	0
Blackn Roll	0	0	0	0	0	0	0	0	0
Blomenrøhr	0	0	0	0	0	0	0	0	0
Blomert	0	0	0	0	0	0	0	0	0
Blue Line Trailers	0	0	0	0	0	0	0	0	0
Bluebird	0	0	0	0	0	0	0	0	0
Blyss	0	0	0	0	0	0	0	0	0
Bmc	235	245	256	257	261	266	260	259	260
Bmw	92172	97646	104910	112582	122158	131109	140960	147962	152357
Bmw I	0	0	0	0	0	0	19	444	4341
Bobcat	0	0	0	0	0	0	0	0	0
Bodex	0	0	0	0	0	0	0	0	0
Boeckmann	0	0	0	0	0	0	0	0	0
Bolinder Munktell	0	0	0	0	0	0	0	0	0
Bolnes	0	0	0	0	0	0	0	0	0
Bombardier	0	0	0	0	0	0	0	0	0
Bond	0	0	0	0	0	0	0	0	0
Bonumtech	0	0	0	0	0	0	0	0	0
Boom Trikes	32	31	31	30	32	27	27	26	24
Borgward	26	25	26	26	24	24	26	26	26
Boro	0	0	0	0	0	0	0	0	0
Boss Hoss	0	0	0	0	0	0	0	0	0
Bourget	0	0	0	0	0	0	0	0	0
Br. Moi	0	0	0	0	0	0	0	0	0
Br. Olsens Vognfabrikk	0	0	0	0	0	0	0	0	0
Brannan	0	0	0	0	0	0	0	0	0
Branson	0	0	0	0	0	0	0	0	0
Bravia	0	0	0	0	0	0	0	0	1
Bredøls	0	0	0	0	0	0	0	0	0
Brenderup	0	0	0	0	0	0	0	0	0
Brendon Ltd	0	0	0	0	0	0	0	0	0
Brentex-Trailer	0	0	0	0	0	0	0	0	0
Briab	0	0	0	0	0	0	0	0	0
Brian James Trailers	0	0	0	0	0	0	0	0	0
Broshuis	0	0	0	0	0	0	0	0	0
Brp	0	0	0	0	0	0	0	0	0
Brudeli	0	0	0	0	0	0	0	0	0
Bsa	2	2	2	2	2	2	2	2	2
Btm	0	0	0	0	0	0	0	0	0
Bucher	0	0	0	0	0	0	0	0	0
Bucker	0	0	0	0	0	0	0	0	0
Buddy	0	0	0	0	0	0	0	0	0
Buell	0	0	0	0	0	0	0	0	0
Bugatti	0	0	0	0	0	0	0	0	2
Bugge	0	0	0	0	0	0	0	0	0
Buick	1322	1344	1373	1374	1398	1419	1449	1461	1456
Bukh	0	0	0	0	0	0	0	0	0
Bunker-Trike	0	0	0	0	0	0	0	0	0
Bureslap	0	0	0	0	0	0	0	0	0
Burg	0	0	0	0	0	0	0	0	0
Burstner	0	214	611	1025	1411	1709	1967	2143	2395
Bushtec	0	0	0	0	0	0	0	0	0
Bus-Prestige	0	0	0	0	0	0	0	0	0
Bussing	0	0	0	0	0	0	0	0	0
Buster	0	1	1	1	1	2	2	2	2
Buyang	0	0	0	0	0	0	0	0	0
BW	0	0	0	0	0	0	0	0	0
Bygg Bil	0	0	0	0	0	0	0	0	0
Bygg MC	0	0	0	0	0	0	0	0	0
Bygland	0	0	0	0	0	0	0	0	0
Byremo	0	0	0	0	0	0	0	0	0
BZTDIA	0	0	0	0	0	0	0	0	0
Bålsta-Slapet	0	0	0	0	0	0	0	0	0
Cabane	0	0	0	0	0	0	0	0	0
Cabby	0	6	9	8	7	7	7	8	7
Cabro	0	0	0	0	0	0	0	0	0
Cadillac	2010	2098	2209	2301	2343	2397	2438	2498	2523
Cagiva	0	0	0	0	0	0	0	0	0
Cajero	0	0	0	0	0	0	0	0	0
Calvera	0	0	0	0	0	0	0	0	0
Camp-Let	0	0	0	0	0	0	0	0	0
Camptourist	0	0	0	0	0	0	0	0	0
Can-Am	0	0	0	0	0	0	0	0	0
Cannondale	0	0	0	0	0	0	0	0	0
Capron	0	85	235	469	761	1178	1605	2054	2398
Caravelair	0	0	0	0	0	0	0	0	0
Carbodies	0	0	0	0	0	0	0	0	1
Caretta	0	0	0	0	0	0	0	0	0
Carnehl	0	0	0	0	0	0	0	0	0
Caron	0	0	0	0	0	0	0	1	1
Carpimotor	0	0	0	0	0	0	0	0	0
Carro	0	0	0	0	0	0	0	0	0
Carry	0	0	0	0	0	0	0	0	0
Carter	0	0	0	0	0	0	0	0	0
Carthago	0	0	71	154	277	433	569	769	948
Casalini	0	0	0	0	0	0	0	0	0
Case	1	1	1	1	1	1	1	1	1
Case Ih	0	0	0	0	0	0	0	0	0
Case International	0	0	0	0	0	0	0	0	0
Caterham	58	60	65	71	74	73	79	79	79
Caterpillar	0	0	0	0	0	0	0	0	0
Cav	0	0	0	0	0	0	0	0	1
Cavalier	0	0	0	0	0	0	0	0	0
Cbs Remorques	0	0	0	0	0	0	0	0	0
Ccm	0	0	0	0	0	0	0	0	0
Cectek	0	0	0	0	0	0	0	0	0
Cemoto	0	0	0	0	0	0	0	0	0
Cezeta	0	0	0	0	0	0	0	0	0
Cfmoto	0	0	0	0	0	0	0	0	0
Ch Racing	0	0	0	0	0	0	0	0	0
Challenger	1	122	286	511	704	940	1135	1286	1509
Chang Jiang	0	0	0	0	0	0	0	0	0
Chaoyue	0	0	0	0	0	0	0	0	0
Chateau	0	0	0	0	0	1	1	1	1
Chatenet	0	0	0	0	0	0	0	0	0
Chausson	0	2	7	15	21	28	36	45	52
Chereau	0	0	0	0	0	0	0	0	0
Chess	0	0	0	0	0	0	0	0	0
Cheval Liberte	0	0	0	0	0	0	0	0	0
Chevrolet	13877	14679	15406	16121	16759	17689	18613	19009	19804
Chevrolet Daewoo	0	0	0	1	1	1	1	1	1
Chieftain	0	0	0	0	0	0	0	0	0
Christ	0	0	0	0	0	0	0	0	0
Chrysler	15072	14531	13701	12402	11002	9381	7957	6674	5682
Chrysler France	0	0	0	0	0	0	0	0	0
Chrysler Uk	0	0	0	0	0	0	0	0	0
Chuanl	0	0	0	0	0	0	0	0	0
Chun Lan	0	0	0	0	0	0	0	0	0
Ci Europa	0	0	0	0	0	0	1	5	12
Ci Savsjø	0	0	0	0	0	0	0	0	0
Ci Sprite	0	0	0	0	0	0	0	0	0
Ci Wilk	0	0	0	0	0	0	0	0	0
Citroen	42898	43125	43996	45076	45957	45653	45681	45296	44413
City Bug	0	0	0	0	0	0	0	0	0
Claas	0	0	0	0	0	0	0	0	0
Classic	0	0	0	0	0	0	0	0	0
Clean Motion AB	0	0	0	0	0	0	0	0	0
Club Car,LLC	0	0	0	0	0	0	0	0	0
Cms Auto	0	0	0	0	0	0	0	0	0
CMT Chojnice	0	0	0	0	0	0	0	0	0
CN Agro	0	0	0	0	0	0	0	0	0
Co	0	0	0	0	0	0	0	0	0
Co Slapet	0	0	0	0	0	0	0	0	0
Cofisa	0	0	0	0	0	0	0	0	0
Colchester	0	0	0	0	0	0	0	0	0
Colt	40	39	41	38	34	33	32	31	30
Comanche	0	0	0	0	0	0	0	0	0
Comarth	0	0	0	0	0	0	0	0	0
Combi Camp	0	0	0	0	0	0	0	0	0
Commer	11	11	11	12	12	11	10	12	12
Concept Bergheim	0	0	0	0	0	0	0	0	0
Concorde	0	23	78	132	178	220	234	260	273
Consept Trailer	0	0	0	0	0	0	0	0	0
Constructam	0	0	0	0	0	0	0	0	0
Contemporary Classic	0	0	0	0	0	0	0	1	1
Conty	0	0	0	0	0	0	0	0	0
Conway	0	0	0	0	0	0	0	0	0
Corsar	0	0	0	0	0	0	0	0	0
Cortes	0	0	0	0	0	0	0	0	0
Cpi	0	0	0	0	0	0	0	0	0
Cralle	0	0	0	0	0	0	0	0	0
Craven Tasker	0	0	0	0	0	0	0	0	0
Crescent	0	0	0	0	0	0	0	0	0
Cresci Rimorchi	0	0	0	0	0	0	0	0	0
Cryo	0	0	0	0	0	0	0	0	0
Cryolor	0	0	0	0	0	0	0	0	0
Csr	0	0	0	0	0	0	0	0	0
CS-Reisemobil	0	0	0	0	0	6	9	8	11
Cub Cadet	0	0	0	0	0	0	0	0	0
Cuby	0	0	0	0	0	0	0	0	0
Cymerman	0	0	0	0	0	0	0	0	0
Cz	0	0	0	0	0	0	0	0	0
Dab	0	0	0	0	0	0	0	0	0
Dacia	2	4	5	14	32	222	385	526	820
Dadyw	0	0	0	0	0	0	0	0	0
Daedong	0	0	0	0	0	0	0	0	0
Daelim	0	0	0	0	0	0	0	0	0
Daewoo	3224	2899	2509	2132	1758	1316	984	702	498
Daf	45	46	46	48	52	54	51	50	50
Dafier	0	0	0	0	0	0	0	0	0
Daifo	0	0	0	0	0	0	0	0	0
Daihatsu	7037	6526	6179	5699	5264	4814	4422	4045	3667
Daimler	219	211	203	190	181	174	176	172	164
Dalavagnen	0	0	0	0	0	0	0	0	0
Dale Kane Trailers	0	0	0	0	0	0	0	0	0
Dalen	0	0	0	0	0	0	0	0	0
Dalery	0	0	0	0	0	0	0	0	0
Damco	0	0	0	0	0	0	0	0	0
Damm	0	0	0	0	0	0	0	0	0
Dan Trailers	0	0	0	0	0	0	0	0	0
Dangel	26	31	42	64	68	82	90	111	128
Danson	0	0	0	0	0	0	0	0	0
Dantra	0	0	0	0	0	0	0	0	0
Danuvia	0	0	0	0	0	0	0	0	0
Dapa	0	0	0	0	0	0	0	0	0
Datsun	880	831	801	779	766	746	739	717	712
David Brown	0	0	0	0	0	0	0	0	0
Dax	0	0	0	0	0	0	2	2	2
Db	0	0	0	0	0	0	0	0	0
De Forenede Trailerfabrikker	0	0	0	0	0	0	0	0	0
De Soto	97	98	105	108	112	116	118	121	120
Debon	0	0	0	0	0	0	0	0	0
Delorean	0	0	0	0	2	2	6	7	8
Delta	0	0	0	0	0	0	0	0	0
Demarko Special Trailers	0	0	0	0	0	0	0	0	0
Derbi	0	0	0	0	0	0	0	0	0
Dervo	0	0	0	0	0	0	0	0	0
Dethleffs	0	179	492	838	1160	1449	1664	1858	2110
Deutz	0	0	0	0	0	0	0	0	0
Deutz-Fahr	0	0	0	0	0	0	0	0	0
Di Blasi	0	0	0	0	0	0	0	0	0
Diamond	2	1	2	1	1	1	2	2	1
Diesella	0	0	0	0	0	0	0	0	0
Digue Sarl	0	0	0	0	0	0	0	0	0
Dinapolis	0	0	0	0	0	0	0	0	0
Dinli	0	0	0	0	0	0	0	0	0
Divine Star&Moon	0	0	0	0	0	0	0	0	0
Dkw	130	131	133	136	139	138	140	139	137
Dnepr	0	0	0	0	0	0	0	0	0
Dodge	2488	2751	2843	2850	2829	2820	2823	2886	3035
Doll	0	0	0	0	0	0	0	0	0
Domatas	0	0	0	0	0	0	0	0	0
Dong Feng	0	0	0	0	0	0	0	0	0
Dooley	0	0	0	0	0	0	0	0	0
Doosan	0	0	0	0	0	0	0	0	0
Dormobile	0	0	0	0	0	0	0	0	0
Do-Wa	0	0	0	0	0	0	0	0	0
Dreamer	0	0	0	0	0	0	0	0	13
Drengen	0	0	0	0	0	0	0	0	0
Dresel Mct	0	0	0	0	0	0	0	0	0
DS	0	0	0	0	0	0	0	0	124
Ducati	0	0	0	0	0	0	0	0	0
Dutton	0	0	0	0	0	0	1	1	1
Duun-Smia	0	0	0	0	0	0	0	0	0
E Car	0	0	0	0	3	3	3	3	3
E.-Atv Racing Gmbh	0	0	0	0	0	0	0	0	0
Eagle	10	10	6	6	4	4	3	3	3
Easyline	0	0	0	0	0	0	0	0	0
Ebeco	0	0	0	0	0	0	0	0	0
Ebladet	0	0	0	0	0	0	0	0	0
Ebro	0	0	0	0	0	0	0	0	0
Eccles	0	0	0	0	0	0	0	0	0
Ecim	0	0	0	0	0	0	0	0	0
Eckart Humme	0	0	0	0	0	0	0	0	0
Eco-Flash	0	0	0	0	0	0	0	0	0
Ecotrailer	0	0	0	0	0	0	0	0	0
Eder	0	0	0	0	0	0	0	0	0
Edsel	0	0	0	0	0	1	1	1	2
Eduard	0	0	0	0	0	0	0	0	0
Effedi	0	0	0	0	0	0	0	0	0
Eglmotor	0	0	0	0	0	0	0	0	0
Ego Cycle	0	0	0	0	0	0	0	0	0
Ego Vehicles	0	0	0	0	0	0	0	0	0
Ehebauer Fahrzeugbau	0	0	0	0	0	0	0	0	0
Eifelland	0	0	0	0	0	0	0	0	0
Ekeri	0	0	0	0	0	0	0	0	0
Eksjøvagnen	0	0	0	0	0	0	0	0	0
Elbil Norge	0	0	0	0	0	0	0	0	0
Elbo	0	0	0	0	0	0	0	0	0
Elddis	0	0	0	0	0	0	0	0	0
Eldon Trailer	0	0	0	0	0	0	0	0	0
Elnagh	0	2	5	11	12	27	38	44	49
Elseth	0	0	0	0	0	0	0	0	0
EM Tech	0	0	0	0	0	0	0	0	0
Emax	0	0	0	0	0	0	0	0	0
E-MAX	0	0	0	0	0	0	0	0	0
Emeishan	0	0	0	0	0	0	0	0	0
Eml	0	0	0	0	0	0	0	0	0
Emoss	0	0	0	0	0	0	0	0	0
Emw	9	9	9	9	9	9	9	9	9
Energica	0	0	0	0	0	0	0	0	0
Enfield	0	0	0	0	0	0	0	0	0
Engen	0	0	0	0	0	0	0	0	0
Epino	0	0	0	0	0	0	0	0	0
Equi-Trek	0	0	0	0	0	0	0	0	0
Erato	0	0	0	0	0	0	0	0	0
Erde	0	0	0	0	0	0	0	0	0
Erdogep	0	0	0	0	0	0	0	0	0
Eriba	0	0	0	0	0	0	0	0	0
Erider	0	0	0	0	0	0	0	0	0
Erka	0	0	0	0	0	0	0	0	0
Erla	0	0	0	0	0	0	0	0	0
Escapade	0	0	0	0	0	0	0	0	0
Esterel	0	0	2	1	2	3	2	3	3
Esterer	0	0	0	0	0	0	0	0	0
Estrima	0	0	0	0	0	0	0	0	0
Etebra	0	0	0	0	0	0	0	0	0
Etna (Esm)	0	0	0	0	0	0	0	0	0
E-Ton	0	0	0	0	0	0	0	0	0
Euclid	0	0	0	0	0	0	0	0	0
Eura Caravan	2	2	2	2	2	2	3	3	3
Eura Mobil	0	35	62	106	156	217	266	330	431
Euro	0	0	0	0	0	0	0	0	0
Euro Liner	0	0	0	0	0	1	1	1	1
Euromotors	0	0	0	0	0	0	0	0	0
Eurotank	0	0	0	0	0	0	0	0	0
Eurowagon	0	0	0	0	0	0	0	0	0
Everett-Morrison Motorcars	0	0	0	0	0	0	0	0	0
Evf	0	0	0	0	0	0	0	0	0
Evinrude	0	0	0	0	0	0	0	0	0
EVO	0	0	0	0	0	0	0	0	0
Evt	0	0	0	0	0	0	0	0	0
Excalibur	0	0	0	0	0	0	3	3	3
Exell	0	0	0	0	0	0	0	0	0
Eximo	0	0	0	0	0	0	0	0	0
Exiss	0	0	0	0	0	0	0	0	0
Ez Loader	0	0	0	0	0	0	0	0	0
Eznen	0	0	0	0	0	0	0	0	0
Ezs	0	0	0	0	0	0	0	0	0
F.A.G	0	0	0	0	0	0	0	0	0
Fa Fa Me	0	0	0	0	0	0	0	0	0
Factory Bike	0	0	0	0	0	0	0	0	0
Factory Five	0	0	0	0	0	0	0	1	1
Fahr	0	0	0	0	0	0	0	0	0
Fantic	0	0	0	0	0	0	0	0	0
Fargo	0	0	0	0	0	0	0	0	0
Farma	0	0	0	0	0	0	0	0	0
Farmall	0	0	0	0	0	0	0	0	0
Faro	0	0	0	0	0	0	0	0	0
Faspider	0	0	0	0	0	0	0	0	0
Faun	0	0	0	0	0	0	0	0	0
Favorit	0	0	0	0	0	0	0	0	0
Faymonville	0	0	0	0	0	0	0	0	0
FBL Fahrzeugbau Ladeburg	0	0	0	0	0	0	0	0	0
Federal	0	0	0	0	0	0	0	0	0
Feiling	0	0	0	0	0	0	0	0	0
Feishen	0	0	0	0	0	0	0	0	0
Feiying	0	0	0	0	0	0	0	0	0
Feldbinder	0	0	0	0	0	0	0	0	0
Fendt	0	9	11	13	14	10	14	13	13
Fendt Caravan	0	0	0	0	0	0	0	0	0
Fenian	0	0	0	0	0	0	0	0	0
Ferguson	0	0	0	0	0	0	0	0	0
Ferqui	0	0	0	0	0	0	0	0	0
Ferrari	243	268	303	319	347	375	403	408	431
Ferrel	0	0	0	0	0	0	0	0	0
Fiat	9314	9718	10526	10584	10771	10896	10941	10652	10451
Fiat Ducato/Globe	0	0	0	0	0	0	0	0	1
Fiber Trail	0	0	0	0	0	0	0	0	0
Fiberline Sportboote	0	0	0	0	0	0	0	0	0
Finncat	0	0	0	0	0	0	0	0	0
Fisker	0	0	0	0	4	6	5	6	7
Fjallvagnen	1	0	0	0	0	0	0	0	0
Fjeldhus Bruk	0	0	0	0	0	0	0	0	0
Fk	0	0	0	0	0	0	0	0	0
Flamingo Trailers	0	0	0	0	0	0	0	0	0
Fleetwood	0	2	4	4	4	4	6	6	7
Flex Trailer	0	0	0	0	0	0	0	0	0
Fliegl Fahrzeugbau	0	0	0	0	0	0	0	0	0
Flipper	0	0	0	0	0	0	0	0	0
Fluid	0	0	0	0	0	0	0	0	0
Fobo	0	0	0	0	0	0	0	0	0
Fogelsta	0	0	0	0	0	0	0	0	0
Foldtrailer	0	0	0	0	0	0	0	0	0
Foodstation Sweden	0	0	0	0	0	0	0	0	0
Ford	157271	157971	160245	164065	167149	169011	169618	170518	171175
Ford (Traktor)	0	0	0	0	0	0	0	0	0
Ford (USA)	0	0	0	0	0	0	0	0	0
Ford-Cng-Technik	0	0	0	2	5	83	265	324	475
Fordson	0	0	0	0	0	0	0	0	0
Forest River	0	0	0	0	0	0	0	0	0
Forss	0	0	0	0	0	0	0	0	0
Forss-Parator	0	0	0	0	0	0	0	0	0
Fort	0	0	0	0	0	0	0	0	0
Foss-Eik	0	0	0	0	0	0	0	0	0
Fosser	0	0	0	0	0	0	0	0	0
Foton	0	0	0	0	0	0	0	0	0
Fram King	0	0	0	0	0	0	0	0	0
Frankia	0	9	23	37	65	85	120	154	191
Franklin	0	0	0	0	0	0	0	0	0
Freewheel	0	0	0	0	0	0	0	0	0
Freightliner	0	0	0	0	0	0	0	0	0
Froment	0	0	0	0	0	0	0	0	0
Fruehauf	0	0	0	0	0	0	0	0	0
Fulu	0	0	0	0	0	0	0	0	0
Fuso	0	0	0	0	0	0	3	4	4
Fuxin	0	0	0	0	0	0	0	0	0
Fwd	0	0	0	0	0	0	0	0	0
Fym	0	0	0	0	0	0	0	0	0
Fym Sachs	0	0	0	0	0	0	0	0	0
G. Kuhr Fahrzeug	0	0	0	0	0	0	0	0	0
Galloper	51	71	143	238	303	338	368	375	368
Gamax	0	0	0	0	0	0	0	0	0
Garelli	0	0	0	0	0	0	0	0	0
Garia	0	0	0	0	0	0	0	0	0
Gas Gas	0	0	0	0	0	0	0	0	0
Gaupen	0	0	0	0	0	0	0	0	0
Gaz	0	0	0	0	1	1	2	3	4
Gdf	0	0	0	0	0	0	0	0	0
Generic	0	0	0	0	0	0	0	0	0
Generic Motor	0	0	0	0	0	0	0	0	0
Geotex	0	0	0	0	0	0	0	0	0
Gewe	0	0	0	0	0	0	0	0	0
Gfollner	0	0	0	0	0	0	0	0	0
GG	0	0	0	0	0	0	0	0	0
Ggc	0	0	0	0	0	0	0	0	0
Giantco	0	0	0	0	0	0	0	0	0
Gigant	0	0	0	0	0	0	0	0	0
Gilera	0	0	0	0	0	0	0	0	0
Ginomoto	0	0	0	0	0	0	0	0	0
Gisebo	0	0	0	0	0	0	0	0	0
Glas	3	3	3	3	3	3	3	3	2
Gla-Wel	0	0	0	0	0	0	0	0	0
Glider	0	0	0	0	0	0	0	0	0
Global Generation Cult	0	0	0	0	0	0	0	0	0
Globus	0	0	0	0	0	0	0	0	0
Glowacz	0	0	0	0	0	0	0	0	0
Gm Daewoo	664	673	669	663	652	628	601	551	462
Gmc	275	261	249	241	222	212	225	241	272
Gniotpol	0	0	0	0	0	0	0	0	0
Goes	0	0	0	0	0	0	0	0	0
Gofa	0	0	0	0	0	0	0	0	0
Goggomobil	2	2	2	2	3	3	3	4	4
Goka	0	0	0	0	0	0	0	0	0
Golf Stream	0	0	0	0	0	0	0	0	0
Goliath	1	1	1	1	1	1	1	1	1
Gookar	0	0	0	0	0	0	0	0	0
Gook-Vagnar	0	0	0	0	0	0	0	0	0
Gopo	0	0	0	0	0	0	0	0	0
Goupil	0	0	0	0	0	0	0	0	0
Govecs	0	0	0	0	0	0	0	0	0
Grace	0	0	0	0	0	0	0	0	0
Graham Edwards	0	0	0	0	0	0	0	0	0
Gralle	0	0	0	0	0	0	0	0	0
Great Wall Motor Company Lim	0	0	0	0	0	0	0	0	0
Grecav	0	0	0	0	0	0	0	0	0
Gresvig	0	0	0	0	0	0	0	0	0
Gruau	0	0	0	0	0	0	0	0	0
GS Meppel	0	0	0	0	0	0	0	0	0
Gsmoon	0	0	0	0	0	0	0	0	0
